"death","count","CURB_65_mean","APACHEII_mean","PCT_mean","age_mean","CURB_65_sd","APACHEII_sd","PCT_sd","age_sd"
0,74,2.66216216216216,7.48648648648649,1.10418918918919,68.5810810810811,0.687999423124699,4.46061376464597,3.18751073347933,6.64564283408816
1,27,2.88888888888889,22.4814814814815,3.63518518518519,69.4814814814815,1.01273936708367,4.02272745563706,11.355276770793,8.19648315940051
